D_R	poly_id	objectid	geoid	Violent	Property	SqMi	VCdensity	vclag	PCdensity	pclag	TractID	Id2	Total_Pop	PAIProp	OccuProp	OwnerProp	MandFHH_ch	ForeignPro	EthnHerter	HispProp	Unemployed_Fixed	Inc75K_	BAup	SSIProp	BelowProp	SameProp	Shape_Leng	Shape_Area	FAC1_1	FAC2_1	FAC3_1
 	85	85	17031061100	15	62	0.066811087	224.5136337	14.3333333	927.989686	70.8333333	17031061100	17031061100	1421	0.004934211	0.297797357	0.366776316	0.037735849	0.051372273	0.138176176	0.019704434	0.008409786	0.71875	0.858888889	0	0.059210526	0.624369142	5464.737291	1862578.768	-1.948447186	-0.974849556	-1.37599727
 	86	86	17031061200	10	69	0.067442384	148.2747114	10.8333333	1023.095509	60	17031061200	17031061200	1897	0.00505689	0.362920544	0.366624526	0.048327138	0.052714813	0.161863931	0.084870849	0.022058824	0.672566372	0.895186335	0	0.08596713	0.758933333	5485.823449	1880178.232	-1.928165662	-0.942750404	-1.0812898
 	87	87	17031061500	5	35	0.062901959	79.48877973	11.25	556.4214581	67.375	17031061500	17031061500	1917	0	0.31861413	0.310087173	0	0.046948357	0.172817193	0.073030777	0.026331188	0.702366127	0.800988003	0	0.049813201	0.793266702	5300.107775	1753598.972	-1.908361136	-0.831126548	-0.872650055
 	88	88	17031061800	10	54	0.031986306	312.6337912	23.3333333	1688.222473	121.3333333	17031061800	17031061800	1212	0.025139665	0.219088937	0.25698324	0.049295775	0.160891089	0.432404503	0.127062706	0.039111111	0.445530726	0.707344633	0.004189944	0.107541899	0.575228595	3942.604	891723.4562	-1.283415565	-0.095741594	-1.900861474
 	89	89	17031061901	4	47	0.062013804	64.50176826	14.6666667	757.8957771	115.5	17031061901	17031061901	3513	0.019876325	0.268825595	0.306978799	0.026737968	0.278679192	0.418379085	0.075149445	0.037955311	0.409893993	0.823449678	0.018109541	0.125	0.674067748	8202.139955	1728838.712	-1.340182536	-0.011965385	-1.558205755
 	90	90	17031061902	7	31	0.163867639	42.71740308	14.3333333	189.1770708	136.3333333	17031061902	17031061902	4512	0.018867925	0.318875781	0.309777015	0.018376723	0.220079787	0.249233673	0.022384752	0.041791734	0.43567753	0.766615542	0.036363636	0.112521441	0.755891507	11420.82539	4568349.322	-1.214352884	-0.476712243	-1.017751484
 	91	91	17031062000	18	137	0.086866499	207.2145215	24.1428571	1577.132747	136.7142857	17031062000	17031062000	3022	0.005813953	0.298420615	0.338501292	0.034300792	0.102250165	0.252790259	0.050959629	0.019815994	0.490310078	0.78169881	0.016149871	0.047157623	0.63170086	6303.547804	2421689.315	-1.654898971	-0.594797824	-1.530160415
 	92	92	17031062100	53	189	0.094522839	560.7110477	20.8571429	1999.516755	117.1428571	17031062100	17031062100	3740	0	0.289844597	0.334446299	0.02173913	0.132620321	0.243329449	0.086363636	0.027546628	0.562604341	0.774715178	0.011686144	0.168057874	0.684410646	6631.366051	2635134.969	-1.506818892	-0.511175136	-1.345774614
 	93	93	17031062200	15	80	0.093563905	160.3182341	23.4285714	855.0305818	112.2857143	17031062200	17031062200	2833	0.04	0.249202733	0.415686275	0.022371365	0.062124956	0.185765216	0.073420402	0.038249211	0.670588235	0.846001974	0.016470588	0.089411765	0.673323823	6558.005233	2608401.531	-1.660393904	-0.859447652	-1.045804569
 	94	94	17031062300	3	35	0.063055987	47.57676735	11.7142857	555.0622857	69.7142857	17031062300	17031062300	1728	0.014084507	0.263381478	0.497183099	0.040268456	0.092013889	0.261791758	0.054398148	0.02916074	0.797183099	0.88699187	0.016901408	0.032394366	0.852870813	5302.332978	1757892.982	-1.860332916	-0.98424188	0.018715205
 	95	95	17031062400	7	52	0.062912084	111.2663828	7.5714286	826.5502722	57.7142857	17031062400	17031062400	1433	0.038748137	0.349322211	0.488822653	0.07266436	0.013258897	0.186245945	0.025122121	0.024146545	0.704918033	0.908362989	0.061102832	0.049180328	0.739598278	5296.506631	1753881.222	-1.681986762	-1.51908182	-0.580203721
 	96	96	17031062500	5	67	0.062164739	80.43144787	7.1666667	1077.781401	48	17031062500	17031062500	1568	0.012587413	0.292785235	0.488111888	0.058823529	0.042729592	0.157697558	0.085459184	0.018004501	0.707692308	0.917948718	0.013986014	0.071328671	0.720569211	5263.040388	1733046.54	-1.903875919	-1.014090915	-0.780879407
 	97	97	17031062600	4	47	0.127424221	31.39120615	8.8571429	368.8466722	75.4285714	17031062600	17031062600	2288	0.005252101	0.294706724	0.647058824	0.061752988	0.14291958	0.289447031	0.0625	0.041111754	0.737394958	0.863225806	0.007352941	0.010504202	0.834074733	8036.610268	3552369.202	-1.951264097	-0.866839586	0.237901275
 	98	98	17031062700	12	78	0.125524356	95.59897713	7.875	621.3933514	76.875	17031062700	17031062700	2770	0	0.228909189	0.519195612	0.048494983	0.071119134	0.121461898	0.07833935	0.010950504	0.736745887	0.765889831	0.007312614	0.066727605	0.6989721	7945.257676	3499404.197	-1.719994247	-0.852129727	-0.42675926
 	99	99	17031062800	14	87	0.125722254	111.3565785	10.125	692.0015949	70.75	17031062800	17031062800	3651	0	0.318946598	0.500986193	0.03652968	0.085456039	0.180562411	0.074500137	0.016790442	0.829059829	0.89897511	0	0.034845496	0.729434807	7952.976422	3504921.254	-2.182912906	-0.967279481	-0.641414224
 	100	100	17031062900	19	101	0.125771207	151.0679625	22	803.0454846	121.5	17031062900	17031062900	3959	0	0.308510638	0.392146315	0.113069016	0.063652437	0.214291142	0.025006315	0.018166336	0.653577192	0.846952909	0	0.078536848	0.680702661	7949.960172	3506285.996	-1.792385683	-0.920241086	-1.223231122
 	101	101	17031063000	47	214	0.125235786	375.29209	22.8888889	1708.77675	133	17031063000	17031063000	3249	0.009872242	0.356033453	0.362369338	0.125490196	0.123422592	0.360540606	0.066481994	0.032494759	0.610336818	0.89272944	0.008130081	0.069105691	0.751784052	7934.718201	3491359.38	-1.812814455	-0.720051382	-1.263483498
 	102	102	17031063100	14	109	0.06163348	227.1492704	23.2857143	1768.519319	140.2857143	17031063100	17031063100	2326	0.002262443	0.343267108	0.347662142	0.060913706	0.095872743	0.277020803	0.047291488	0.025566811	0.575414781	0.859138533	0	0.101809955	0.668416448	5249.097406	1718235.934	-1.832843054	-0.721340225	-1.580000287
 	103	103	17031063200	18	219	0.161253956	111.6251687	8.75	1358.106219	69.375	17031063200	17031063200	7045	0	0.211689385	0.350652432	0.036448598	0.145777147	0.256816703	0.072249823	0.019451677	0.45717675	0.774014244	0.004507711	0.103440095	0.743222143	9938.005453	4495484.294	-1.265394076	-0.366516219	-0.806747025
 	104	104	17031063301	4	38	0.036238069	110.3811569	15.2857143	1048.62099	117.8571429	17031063301	17031063301	2588	0.032221594	0.299942759	0.148106275	0	0.172720247	0.384379427	0.039412674	0.003218021	0.328434144	0.697413372	0.039005088	0.241944601	0.724097788	4461.777008	1010255.347	-0.795692177	-0.389113962	-1.671874555
 	105	105	17031063302	4	32	0.046796407	85.47664846	9.4	683.8131877	92.6	17031063302	17031063302	4140	0.002134472	0.320379147	0.310565635	0	0.192270531	0.257568088	0.074879227	0.004563895	0.499110637	0.865834633	0.006403415	0.119886162	0.614746094	4880.768292	1304603.724	-1.662948729	-0.368651079	-1.771010717
 	106	106	17031063303	0	23	0.091352231	0	13.3333333	251.7727236	125.3333333	17031063303	17031063303	1295	0.006295908	0.291866029	0.406086044	0	0.173745174	0.184752762	0.049420849	0.019700552	0.516264428	0.704730832	0.037775446	0.069254984	0.726780186	6902.750808	2546743.849	-1.118287832	-0.770757178	-0.327714879
 	107	107	17031063400	19	138	0.061328531	309.8068682	20.8571429	2250.176201	141.7142857	17031063400	17031063400	2274	0.045068027	0.289032955	0.360544218	0.03313253	0.118293756	0.218549679	0.07651715	0.013274336	0.615646259	0.844542448	0.009353742	0.102891156	0.64957265	5166.928881	1709734.468	-1.662650227	-0.642734353	-1.487704754
 	108	108	17031070101	18	125	0.25855192	69.61851222	6.5714286	483.4618904	71.4285714	17031070101	17031070101	3618	0.013823065	0.306403094	0.396919431	0.202401372	0.140409066	0.220733291	0.043946932	0.033273381	0.43878357	0.847222222	0.015402844	0.145339652	0.66970702	12252.4732	7207985.013	-1.172719847	-0.720076398	-1.318389022
 	109	109	17031070102	7	58	0.048149024	145.381972	12.8333333	1204.593482	86.8333333	17031070102	17031070102	2879	0	0.277081468	0.250529661	0.042979943	0.195901355	0.229646573	0.102813477	0.024131627	0.472457627	0.777777778	0.018538136	0.08315678	0.619114057	6177.826741	1342312.37	-1.504726818	-0.162525807	-1.836627042
 	110	110	17031070103	5	44	0.026677569	187.4233763	16.1666667	1649.325711	133.5	17031070103	17031070103	1587	0	0.270718232	0.124576271	0	0.115311909	0.283144516	0.063011972	0.038589488	0.250847458	0.833492823	0	0.159322034	0.597819115	3606.662716	743724.9567	-1.334863189	-0.15893751	-2.493925142
 	111	111	17031070200	27	144	0.13182113	204.8230056	17.5555556	1092.389363	119.8888889	17031070200	17031070200	4084	0	0.393585032	0.345255837	0.079173838	0.094025465	0.30472396	0.041625857	0.017015342	0.565822156	0.866296175	0.002980626	0.135121709	0.758765432	8322.526305	3674947.484	-1.751791252	-0.851461748	-1.313130821
 	112	112	17031070300	29	210	0.125255435	231.5268794	21.375	1676.573954	129.125	17031070300	17031070300	3591	0	0.298087739	0.388718578	0.061461794	0.049568365	0.195486628	0.040100251	0.028958137	0.671367259	0.882514735	0.006131208	0.106069896	0.706182643	7935.976254	3491907.152	-1.797718853	-0.964962897	-1.094175574
 	113	113	17031070400	12	89	0.125243242	95.81355308	20.625	710.6171853	132.375	17031070400	17031070400	3228	0.026365348	0.277274893	0.39296924	0.015280136	0.086431227	0.320763352	0.076517968	0	0.533584432	0.703105062	0.091023227	0.194601381	0.780099813	7933.293446	3491567.227	-0.93919884	-0.985772222	-0.513653032
 	114	114	17031070500	3	68	0.117924841	25.43993252	14.8571429	576.6384704	96.8571429	17031070500	17031070500	3229	0.006854532	0.309895833	0.559786748	0.051752922	0.065035615	0.271698847	0.050170331	0.029779412	0.628332064	0.727387463	0.011424219	0.105864433	0.800188798	8604.830699	3287542.74	-1.505164111	-1.053540541	-0.025423458
 	115	115	17031070600	10	63	0.132497044	75.47338186	12.5	475.4823057	112.8333333	17031070600	17031070600	3357	0	0.294588235	0.703932151	0.059405941	0.067619899	0.110078763	0.103961871	0.016781083	0.794140324	0.913397129	0.00848111	0.022359291	0.754618227	8576.619475	3693790.817	-2.05612439	-1.140736022	0.150187331
 	116	116	17031070700	17	196	0.264921571	64.16993495	15.125	739.8416029	130.875	17031070700	17031070700	4440	0.00569152	0.264790765	0.480933409	0.102091021	0.095945946	0.317053963	0.148423423	0.019888856	0.694365396	0.75832789	0.031303358	0.122936824	0.708195949	11946.70388	7385559.991	-1.519249349	-0.738767534	-0.709553062
 	117	117	17031071000	12	59	0.12534767	95.73372998	18	470.6908391	154.5	17031071000	17031071000	4437	0.009606148	0.192672414	0.493756004	0.045325779	0.054541357	0.296191151	0.047554654	0.039110242	0.760806916	0.874385582	0.007684918	0.077809798	0.564823209	7934.689315	3494478.507	-1.489584352	-1.177276688	-0.596692415
 	118	118	17031071100	16	119	0.125663265	127.3244014	18.2857143	946.9752356	138.4285714	17031071100	17031071100	3200	0	0.308560677	0.464454976	0.087794433	0.1021875	0.338188086	0.0578125	0.029978587	0.651184834	0.915759312	0	0.071090047	0.60426466	7945.413262	3503276.754	-1.831539566	-0.896084624	-1.228752314
 	119	119	17031071200	19	169	0.125564863	151.3162162	15.25	1345.917923	116	17031071200	17031071200	1931	0	0.267953668	0.478632479	0.143631436	0.122216468	0.283835033	0.11185914	0.011036174	0.648504274	0.788278388	0.026709402	0.139957265	0.830640959	7939.390356	3500533.482	-1.383076853	-0.719742065	-0.299924037
 	120	120	17031071300	12	89	0.119533863	100.3899621	14.5	744.5588854	147.875	17031071300	17031071300	3747	0	0.339004679	0.470489978	0.020920502	0.123565519	0.248058958	0.054443555	0.021956732	0.635300668	0.929566563	0	0.089643653	0.739410188	7720.07374	3332399.523	-1.854683432	-0.87242971	-0.733765694
 	121	121	17031071400	14	216	0.265740442	52.68298605	12.4	812.8232134	137	17031071400	17031071400	4749	0.014020329	0.310388783	0.371188223	0.122994652	0.164876816	0.297148171	0.082543693	0.013486177	0.493165089	0.816811446	0.036803365	0.157728707	0.717769296	12123.73883	7408388.704	-1.17738405	-0.649678682	-1.100060599
 	122	122	17031071500	23	403	0.358604589	64.13749494	17.25	1123.800455	97.375	17031071500	17031071500	5915	0.006806283	0.374503749	0.339267016	0.062432723	0.142688081	0.302778571	0.040743872	0.016556291	0.611256545	0.89816821	0.004450262	0.043979058	0.801762115	14431.76467	9997282.178	-1.864631505	-0.740094455	-1.003560336
 	123	123	17031071600	4	24	0.062602452	63.89526098	14	383.3715659	162.8333333	17031071600	17031071600	1709	0.015299026	0.326899879	0.579972184	0.075129534	0.096547689	0.338613495	0.039204213	0.054281346	0.680111266	0.788778878	0.04867872	0.146036161	0.8057041	5347.862456	1745249.213	-1.376856749	-1.245002979	0.047968421
 	124	124	17031071700	10	42	0.061758369	161.9213751	32	680.0697756	262	17031071700	17031071700	1776	0	0.348343246	0.588797814	0.046341463	0.162725225	0.383250966	0.04786036	0.025032938	0.767759563	0.809774436	0.006830601	0.030054645	0.797945205	5257.666975	1721717.621	-1.986423503	-0.8869936	-0.070157505
 	125	125	17031071800	6	58	0.124857054	48.05495402	26.75	464.5312222	196.625	17031071800	17031071800	2773	0.002775208	0.271392082	0.616096207	0.095454545	0.167688424	0.419497735	0.036422647	0.022983326	0.799259945	0.843641762	0.06012951	0.069380204	0.865143699	7920.46211	3480800.977	-1.557811531	-1.078253415	0.519038925
 	126	126	17031080100	9	41	0.102622826	87.69978701	23.2	399.5212519	179	17031080100	17031080100	6666	0.00806846	0.281059063	0.446210269	0.08013245	0.063006301	0.242831911	0.0480048	0.033206831	0.705378973	0.830743243	0.012958435	0.057212714	0.751054852	7936.643469	2860948.754	-1.59358247	-1.082528779	-0.40449741
 	127	127	17031080201	12	72	0.052242902	229.6962761	23.5	1378.177657	201.5	17031080201	17031080201	3230	0	0.26212766	0.52158744	0	0.111145511	0.321358012	0.019195046	0.051282051	0.550370693	0.740246749	0	0.013955517	0.806100218	4881.709632	1456442.688	-1.635411409	-0.725870438	-0.028009819
 	128	128	17031080202	33	165	0.059974843	550.2307044	26.5	2751.153522	132.5	17031080202	17031080202	3506	0.006732496	0.323355818	0.563285458	0.030560272	0.111523103	0.112160915	0.05248146	0.040926396	0.551615799	0.88650519	0	0.105924596	0.778501629	5161.796573	1671995.969	-1.698435839	-0.869119049	-0.372542195
 	129	129	17031080300	29	197	0.139575657	207.7726201	30.2857143	1411.420902	161.8571429	17031080300	17031080300	4579	0.005526898	0.335750139	0.496683861	0.099875156	0.126010046	0.314884109	0.055252238	0.017049666	0.755711127	0.856230848	0.032792926	0.048636699	0.711542706	8246.60609	3891130.437	-1.954521429	-0.926283584	-0.849291605
 	130	130	17031080400	48	98	0.126392208	379.7702456	29.1666667	775.3642515	269.1666667	17031080400	17031080400	4229	0.047693105	0.118942731	0.299118714	0.455809335	0.071884606	0.510114127	0.041617404	0.077335859	0.329186107	0.460475825	0.135303266	0.287713841	0.799006857	7993.193998	3523598.446	0.457802892	-0.808196557	-0.742096893
 	131	131	17031081000	61	230	0.115380625	528.6849506	50.1428571	1993.402273	301.1428571	17031081000	17031081000	7698	0.024358417	0.232299465	0.125924315	0.108661417	0.222005716	0.485125011	0.073525591	0.025277518	0.379730318	0.578764747	0.067855589	0.224445411	0.629808319	7723.410894	3216614.347	-0.489994609	-0.195630705	-1.848721117
 	132	132	17031081100	35	143	0.039518362	885.6642369	50.625	3618.571025	359.875	17031081100	17031081100	4077	0.046972477	0.334741288	0.195229358	0.281481481	0.142752024	0.345846201	0.167770419	0.039793282	0.463486239	0.741585853	0.053944954	0.192293578	0.730394669	6089.949461	1101704.299	-0.767092371	-0.540076443	-1.766849608
 	133	133	17031081201	73	737	0.071478927	1021.280017	39.5	10310.73113	320.3333333	17031081201	17031081201	4656	0.005833905	0.260313983	0.478037062	0.070151307	0.210910653	0.291750299	0.074312715	0.028429603	0.599862732	0.81217439	0.024021963	0.046671242	0.700816151	5751.544279	1992710.154	-1.400630967	-0.59896588	-0.454072035
 	134	134	17031081202	13	112	0.079139998	164.2658631	32.8	1415.21359	261.6	17031081202	17031081202	3021	0.004512126	0.294972744	0.73998872	0.025893958	0.094008606	0.247442678	0.04203906	0.023156395	0.658770446	0.754682336	0.020868584	0.025380711	0.806256307	8215.491231	2206287.682	-1.548894747	-1.228441188	0.828002898
 	135	135	17031081300	14	222	0.078249882	178.9140088	44.3333333	2837.064996	419.3333333	17031081300	17031081300	5276	0	0.236211901	0.634987893	0	0.23237301	0.346821453	0.038476118	0.025113704	0.569915254	0.812010996	0.017554479	0.138317191	0.840409401	6279.12359	2181472.773	-1.226521207	-0.668093781	0.598112655
 	136	136	17031081401	47	409	0.10805769	434.9528469	45.6	3785.015199	490	17031081401	17031081401	2386	0.011795544	0.37518797	0.520314548	0	0.189438391	0.374100737	0.041911148	0.027839152	0.445609436	0.722801788	0.005897772	0.142201835	0.795054484	7397.932942	3012463.462	-1.308690373	-0.706855158	-0.28185087
 	137	137	17031081402	19	172	0.227138297	83.64947802	50.5	757.2479063	527	17031081402	17031081402	5048	0	0.264516129	0.439146382	0.048639736	0.262876387	0.448439749	0.031497623	0.017965368	0.616872291	0.840260042	0.00666889	0.06102034	0.728274174	19410.85311	6332226.975	-1.501098706	-0.452484314	-0.51571734
 	138	138	17031081403	54	645	0.154647929	349.1802347	83.8	4170.763914	825.6	17031081403	17031081403	7635	0	0.260773072	0.312750908	0.073015873	0.225802227	0.409636592	0.038113949	0.025177354	0.631236857	0.869063875	0.013764099	0.113744982	0.703846154	16459.35803	4311319.567	-1.530869041	-0.414896193	-1.20269187
 	139	139	17031081500	68	674	0.114072718	596.1109803	115.5714286	5908.511775	956.8571429	17031081500	17031081500	4994	0	0.284702986	0.4206399	0.029170465	0.172206648	0.454311734	0.070484582	0.017864738	0.607904642	0.878081882	0	0.142095358	0.749278351	8431.140304	3180152.152	-1.522939825	-0.625426798	-0.679267205
 	140	140	17031081600	60	362	0.051278341	1170.084667	123.5714286	7059.510822	963.4285714	17031081600	17031081600	3937	0.005522682	0.307439825	0.283629191	0.080824089	0.168402337	0.441722432	0.057404115	0.030862497	0.642209073	0.875078666	0	0.11913215	0.722790454	7526.343277	1429552.371	-1.606500126	-0.577838369	-1.303636289
 	141	141	17031081700	88	558	0.143466365	613.3841906	122.4	3889.41339	750.2	17031081700	17031081700	3487	0	0.317567568	0.247930464	0	0.186693433	0.393354677	0.052767422	0.037147103	0.605546358	0.888450148	0.018211921	0.064983444	0.641107872	9058.386768	3999596.703	-1.863727939	-0.435870578	-1.799049655
